fighter,sig_str_landed,total_str_landed,td_landed,head_landed,body_landed,leg_landed,distance_landed,clinch_landed,ground_landed,sig_str_attempts,total_str_attempts,td_attempts,kd,sub_att,rev,ctrl_seconds,sig_str_acc,td_acc
Todd Butler,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
Todd Duffee,23.6,25.6,0.2,19.6,3.6,0.4,18.6,4.2,0.8,63.8,65.8,0.6,0.6,0.0,0.0,31.4,0.45098530501756307,0.3333333333333333
Todd Medina,2.0,32.0,0.5,1.5,0.5,0.0,0.0,0.0,2.0,2.0,33.0,0.5,0.0,0.5,0.0,0.0,1.0,1.0
Tofiq Musayev,2.0,17.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,6.0,23.0,0.0,0.0,0.0,0.0,12.0,0.3333333333333333,0.0
Tom Aspinall,13.4,13.4,0.0,9.4,1.4,2.6,9.6,0.0,3.8,19.0,19.0,0.2,0.6,0.0,0.0,4.0,0.6931315468157573,0.0
Tom Blackledge,8.0,8.0,0.0,6.0,1.0,1.0,4.0,0.0,4.0,13.0,13.0,0.0,0.0,0.0,0.0,9.0,0.6153846153846154,0.0
Tom Breese,21.4,22.8,0.0,13.8,6.2,1.4,19.2,0.8,1.4,46.6,48.6,1.0,0.4,0.6,0.2,18.0,0.5215171321053674,0.0
Tom DeBlass,22.5,42.0,1.0,13.5,4.5,4.5,18.0,4.5,0.0,63.0,84.0,2.0,0.0,0.5,1.0,220.0,0.26666666666666666,0.5
Tom Duquesnoy,45.333333333333336,60.666666666666664,0.3333333333333333,22.0,10.0,13.333333333333334,38.333333333333336,6.666666666666667,0.3333333333333333,100.0,116.66666666666667,1.3333333333333333,0.6666666666666666,0.0,0.0,12.0,0.5031123560535326,0.5
Tom Egan,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tom Gallicchio,53.0,57.0,1.0,24.0,17.0,12.0,51.0,2.0,0.0,200.0,204.0,9.0,0.0,0.0,0.0,61.0,0.265,0.1111111111111111
Tom Lawlor,17.0,20.6,0.6,13.6,1.6,1.8,13.2,3.6,0.2,50.0,54.2,3.4,0.4,0.6,0.0,119.0,0.39917637917637916,0.3125
Tom Murphy,30.0,82.0,6.0,30.0,0.0,0.0,0.0,4.0,26.0,42.0,100.0,7.0,0.0,2.0,0.0,490.0,0.7142857142857143,0.8571428571428571
Tom Niinimaki,14.5,25.25,1.5,4.75,4.25,5.5,9.75,1.25,3.5,26.5,37.5,3.25,0.0,0.25,0.25,191.75,0.5079045664983165,0.47619047619047616
Tom Nolan,44.8,60.2,0.4,23.0,14.0,7.8,36.8,7.0,1.0,99.2,119.0,1.8,0.0,1.0,0.0,35.8,0.4826825899510325,0.5625
Tom Watson,55.8,62.6,0.2,23.4,9.0,23.4,46.6,8.8,0.4,134.6,142.4,2.4,0.0,0.0,0.0,54.6,0.4232274876414513,0.0625
Tomasz Drwal,16.4,21.6,1.6,13.6,0.6,2.2,8.4,3.6,4.4,40.2,46.6,2.6,0.2,0.2,0.0,87.6,0.3472404521929535,0.7428571428571429
Tommy Hayden,6.5,8.5,1.0,5.5,0.5,0.5,5.5,0.5,0.5,24.0,27.0,3.0,0.5,0.0,0.0,53.5,0.2777777777777778,0.3333333333333333
Tommy Speer,2.0,2.5,0.0,0.0,1.0,1.0,0.0,2.0,0.0,7.0,7.5,1.0,0.0,0.0,0.0,14.0,0.2857142857142857,0.0
Tony DeSouza,3.4,19.4,0.2,2.4,0.8,0.2,0.2,1.4,1.8,7.6,23.8,1.8,0.0,0.8,0.2,82.8,0.44666666666666666,0.5
Tony Ferguson,45.2,53.8,0.2,22.6,12.0,10.6,41.6,0.4,3.2,93.6,104.0,1.2,0.0,0.0,0.0,4.2,0.4900344830690832,0.16666666666666666
Tony Fryklund,17.25,35.5,0.25,14.25,2.0,1.0,1.75,2.0,13.5,29.25,49.0,0.5,0.25,0.5,0.0,104.5,0.4699754901960784,0.5
Tony Gravely,39.0,49.0,3.4,23.8,6.8,8.4,26.6,6.6,5.8,89.8,102.6,10.2,0.4,0.0,0.0,228.4,0.4212879895857512,0.307579185520362
Tony Halme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tony Kelley,59.75,99.0,0.0,28.0,22.25,9.5,36.0,18.0,5.75,126.5,168.75,0.25,0.0,1.0,0.0,81.0,0.4421907216485961,0.0
Tony Petarra,4.0,6.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0,5.0,7.0,2.0,0.0,0.0,0.0,0.0,0.8,0.0
Tony Sims,12.666666666666666,21.0,0.3333333333333333,11.666666666666666,0.6666666666666666,0.3333333333333333,4.666666666666667,0.3333333333333333,7.666666666666667,20.0,29.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,33.333333333333336,0.578695301472071,0.5
Tonya Evinger,15.666666666666666,39.0,0.6666666666666666,5.666666666666667,6.333333333333333,3.6666666666666665,11.666666666666666,3.6666666666666665,0.3333333333333333,37.333333333333336,64.0,3.0,0.0,0.0,0.0,152.0,0.4948083778966132,0.16666666666666666
Tor Troeng,14.0,34.5,0.5,7.5,4.25,2.25,6.25,5.75,2.0,30.0,53.0,6.5,0.0,0.25,0.75,240.5,0.49294825602710457,0.3
Torrez Finney,4.0,17.0,8.0,2.0,2.0,0.0,1.0,0.0,3.0,8.0,35.0,17.0,0.0,0.0,0.0,796.0,0.5,0.47058823529411764
Toshiomi Kazama,5.25,22.0,0.5,3.5,0.75,1.0,4.75,0.0,0.5,11.5,31.75,3.0,0.0,0.5,0.5,66.0,0.42795698924731185,0.3703703703703704
Townsend Saunders,23.5,43.5,1.0,7.0,9.5,7.0,10.0,10.0,3.5,48.5,70.5,4.5,0.0,0.0,0.5,0.0,0.4610177404295051,0.3333333333333333
Tra Telligman,14.0,18.0,0.0,9.4,2.2,2.4,11.2,2.6,0.2,35.4,39.8,0.2,0.2,0.2,0.0,4.6,0.3352174185702834,0.0
Tracy Cortez,61.6,84.6,1.6,41.4,10.2,10.0,45.2,4.6,11.8,136.6,162.2,3.4,0.0,0.4,0.4,217.0,0.47952170969207053,0.4
Travis Browne,30.0,33.0,0.6,16.0,10.2,3.8,22.0,3.0,5.0,80.4,83.6,1.0,0.2,0.0,0.0,53.6,0.37361963182665675,0.5555555555555555
Travis Fulton,15.5,32.5,0.5,8.5,6.0,1.0,1.0,6.0,8.5,27.0,49.5,1.5,0.5,0.0,0.0,230.5,0.5269886363636364,0.25
Travis Lutter,3.6,14.0,1.2,2.4,1.2,0.0,0.8,1.0,1.8,9.6,20.4,4.8,0.0,0.4,0.2,165.2,0.2711988304093567,0.44222222222222224
Travis Wiuff,1.5,6.5,1.0,1.0,0.5,0.0,0.5,0.5,0.5,2.5,7.5,2.5,0.0,0.5,0.0,37.0,0.6,0.5
Tre'ston Vines,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0
Tresean Gore,15.8,18.8,0.8,8.2,2.0,5.6,15.2,0.6,0.0,44.4,48.4,1.0,0.0,0.4,0.0,43.8,0.4925964912280702,0.875
Trevin Giles,36.6,44.2,0.4,22.0,2.2,12.4,32.2,1.6,2.8,67.8,76.6,1.6,0.0,0.0,0.4,97.0,0.4710603245385855,0.13333333333333333
Trevin Jones,25.6,42.6,0.4,12.8,6.6,6.2,21.8,1.8,2.0,73.0,94.8,3.6,0.2,0.2,0.0,145.4,0.39698311524118146,0.125
Trevor Peek,53.0,64.8,1.2,31.2,14.2,7.6,41.4,8.8,2.8,102.4,116.4,2.4,0.4,0.0,0.2,126.8,0.5256888018516818,0.30952380952380953
Trevor Prangley,27.75,72.75,3.5,11.25,7.5,9.0,5.5,14.5,7.75,47.0,96.0,5.5,0.0,1.0,0.0,396.0,0.5608641358641359,0.5083333333333333
Trevor Smith,46.8,70.4,1.4,23.6,14.6,8.6,27.2,11.6,8.0,96.2,123.8,4.2,0.2,0.0,0.2,248.0,0.5038637595283089,0.21103896103896103
Trey Ogden,43.6,119.2,2.2,26.6,6.4,10.6,38.6,3.4,1.6,80.0,174.6,5.4,0.0,0.6,0.0,307.0,0.5492220482789282,0.5475
Trey Waters,72.66666666666667,77.0,0.3333333333333333,63.333333333333336,5.333333333333333,4.0,71.33333333333333,1.0,0.3333333333333333,155.33333333333334,159.66666666666666,1.0,0.0,0.3333333333333333,0.3333333333333333,9.0,0.47088871604298105,0.25
Tristan Connelly,49.666666666666664,114.66666666666667,0.3333333333333333,36.333333333333336,7.333333333333333,6.0,26.333333333333332,13.0,10.333333333333334,97.33333333333333,168.33333333333334,2.3333333333333335,0.0,0.3333333333333333,0.0,160.66666666666666,0.4853675213675214,0.5
Troy Mandaloniz,34.0,40.0,2.0,23.5,2.5,8.0,20.5,10.5,3.0,60.0,66.0,3.0,1.0,0.0,0.0,131.5,0.6264441591784339,0.5
Tsuyoshi Kohsaka,13.6,52.8,1.4,6.6,3.2,3.8,7.0,1.2,5.4,29.0,71.2,4.2,0.0,1.6,0.4,21.6,0.5189545915077829,0.38666666666666666
Tucker Lutz,45.0,56.0,1.75,23.75,13.5,7.75,39.5,4.75,0.75,99.75,111.5,4.5,0.0,0.0,0.0,181.75,0.433571476986187,0.5208333333333333
Tuco Tokkos,15.333333333333334,23.0,2.6666666666666665,8.666666666666666,1.6666666666666667,5.0,11.666666666666666,1.3333333333333333,2.3333333333333335,38.666666666666664,51.666666666666664,6.0,0.0,0.3333333333333333,0.0,229.0,0.5351851851851852,0.4444444444444444
Tulio Palhares,31.0,53.0,4.0,26.0,1.0,4.0,11.0,1.0,19.0,44.0,66.0,4.0,0.0,0.0,0.0,0.0,0.7045454545454546,1.0
